practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,key_resp_5.keys,key_resp_5.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_13,IRI_FL_13,space_13,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,key_resp_2.keys,key_resp_4.keys,IRI_19,IRI_FL_19,space_19,key_resp_4.rt,IRI_20,IRI_FL_20,space_20,rest_keyresponse.keys,rest_keyresponse.rt,participant,session,group,level,date,expName,frameRate,
,,0,,,Verdadero,Falso,j,B,single_left,Cuando era niño mi papá quería ser arquitecto,0,0,0,1,f,0,244,Mi papá quería ser mecánico cuando era menor.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,66,66,43,,,,,,,,,,,,,,,,,,0.5843962699873373,0.5777875020285137,0.5843962699873373,0.2178471420193091,0.18490991700673476,0.8022434120066464,0.2674126530182548,0.23522382002556697,1.0696560650249012,0.21682893199613318,0.18764853000175208,1.2864849970210344,0.2669531899737194,0.23727861302904785,1.5534381869947538,0.2676353700226173,0.23811560799367726,1.821073557017371,0.28417244501179084,0.2557241499889642,2.105246002029162,0.3341950379544869,0.3052978100022301,2.439441039983649,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5528502069646493,j,1,1.7218564730137587,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Nacho puso las monedas que traía en la sala cuando regresó a su casa,0,1,1,0,j,0,112,Nacho perdió todo su dinero en la calle.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,67,67,25,,,,,,,,,,,,,,,,,,1.553939422010444,1.5485108490101993,1.553939422010444,0.4519358029938303,0.4089165549958125,2.0058752250042744,0.1988493130193092,0.17239830800099298,2.2047245380235836,0.1846423390088603,0.15764152497285977,2.389366877032444,0.21720413799630478,0.1904599849949591,2.6065710150287487,0.2845044949790463,0.23366285796510056,2.891075510007795,0.3673096569837071,0.34118498995667323,3.258385166991502,0.43503554799826816,0.4091775850392878,3.69342071498977,0.3170930170454085,0.2904429670306854,4.010513732035179,0.3849858649773523,0.3594527519890107,4.395499597012531,0.3336394429788925,0.3067155900062062,4.7291390399914235,0.36759787501068786,0.3411794629646465,5.096736915002111,0.3176785350078717,0.2742768830503337,5.414415450009983,,,,0.2996733409818262,0.26772865798557177,5.714088790991809,,,,,None,0,,j,1,1.6891902050119825,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,single_right,Cuando los amigos tienen una fiesta todos toman vino o cerveza,0,0,0,1,j,0,242,Mis amigos no toman whisky en las fiestas.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,68,68,41,,,,,,,,,,,,,,,,,,0.6341618219739757,0.6251596439979039,0.6341618219739757,0.20004154602065682,0.1548012409475632,0.8342033679946326,0.23437043302692473,0.20529347303090617,1.0685738010215573,0.23244384897407144,0.20403583702864125,1.3010176499956287,0.2348016370087862,0.20750351500464603,1.535819287004415,0.2341283310088329,0.19871691794833168,1.7699476180132478,0.33370531199034303,0.3044495900394395,2.103652930003591,0.36777826596517116,0.33545414003310725,2.471431195968762,0.4503993090474978,0.4215732329757884,2.92183050501626,0.3692783049773425,0.34240295295603573,3.2911088099936023,0.3513237920124084,0.30820108501939103,3.6424326020060107,,,,,,,,,,,,,,,,,j,1,0.4745332350139506,f,1,10.335504040005617,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Siempre que la niña juega la pelota le da por la cabeza,0,1,1,0,j,0,104,La niña es un poco torpe.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,69,69,21,,,,,,,,,,,,,,,,,,0.6179134869598784,0.6116930379648693,0.6179134869598784,0.20011881703976542,0.17273843003204092,0.8180323039996438,0.20149436499923468,0.17417268501594663,1.0195266689988784,0.2491218859795481,0.2210449769627303,1.2686485549784265,0.2518090219818987,0.2257100700517185,1.5204575769603252,0.21684207202633843,0.19031071499921381,1.7372996489866637,0.23393292498076335,0.2076521249837242,1.971232573967427,0.2829715160187334,0.2542168599902652,2.2542040899861604,0.2511711189872585,0.2171415250049904,2.505375208973419,0.21783610002603382,0.18857519404264167,2.7232113089994527,0.23383152997121215,0.20782662002602592,2.957042838970665,0.2676895980257541,0.24072469503153116,3.224732436996419,,,,,,,,,,,,,,j,1,0.5899962279945612,f,1,2.4477046980173327,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Después de que hablaron el helado se derritió rápido,0,1,1,0,f,0,101,Hacía mucho frío.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,70,70,20,,,,,,,,,,,,,,,,,,0.6000940030207857,0.5850840790080838,0.6000940030207857,0.31800102500710636,0.2846849400084466,0.9180950280278921,0.4685888719977811,0.4427317750523798,1.3866839000256732,0.3663453879998997,0.3333569119567983,1.753029288025573,0.2834783219732344,0.2550597190274857,2.0365076099988073,0.31844857800751925,0.27519585500704125,2.3549561880063266,0.3672363320365548,0.3408940649824217,2.7221925200428814,0.4351732899667695,0.4077016499941237,3.157365810009651,0.5342747929971665,0.5079603049671277,3.6916406030068174,,,,,,,,,,,,,,,,,,,,,,,f,1,0.6353219000156969,j,1,1.8465012019732967,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,single_left,Siempre que da un concierto la artista canta sus canciones más conocidas,0,0,0,1,f,0,240,La artista siempre canta sus canciones recien salidas.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,71,71,39,,,,,,,,,,,,,,,,,,0.5839515550178476,0.5739924390218221,0.5839515550178476,0.3002581999753602,0.2676290179952048,0.8842097549932078,0.25140209501842037,0.2251321049989201,1.1356118500116281,0.25089455797569826,0.20923100999789312,1.3865064079873264,0.266486247011926,0.24153711000690237,1.6529926549992524,0.28441694303182885,0.2594657950103283,1.9374095980310813,0.3506695599644445,0.3078195750131272,2.2880791579955257,1.3041378970374353,1.278071635053493,3.592217055032961,4.662554253009148,4.620836430054624,8.254771308042109,0.3668203399865888,0.34008059999905527,8.621591648028698,0.35192464001011103,0.32537416502600536,8.973516288038809,0.2662047669873573,0.22283563000382856,9.239721055026166,,,,,,,,,,,,,,f,1,0.7529681120067835,f,0,3.583518258004915,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,incongruent_right,El chico toca el violín raro,0,0,1,0,j,0,257,El chico no sabe tocar bien.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,72,72,56,,,,,,,,,,,,,,,,,,0.650749362015631,0.6440392549848184,0.650749362015631,0.2339033749885857,0.20800503296777606,0.8846527370042168,0.2171035300125368,0.19079931499436498,1.1017562670167536,0.21631232800427824,0.1831763869849965,1.3180685950210318,0.21878029499202967,0.2082711720140651,1.5368488900130615,0.23229680297663435,0.2003091150545515,1.7691456929896958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4862135639996268,j,0,1.369104220008012,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Antes de que celebraran la leche se volvió agria,0,1,1,0,f,0,105,Van a tener que comprar más leche.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,73,73,22,,,,,,,,,,,,,,,,,,4.459604554984253,4.651993901992682,4.459604554984253,0.7194101299974136,0.4607992270030081,5.1790146849816665,0.2844627629965544,0.24104475002968684,5.463477447978221,0.23364021204179153,0.20707828894956037,5.697117660020012,0.23401045997161418,0.20701226004166529,5.931128119991627,0.33484381303424016,0.3087365730316378,6.265971933025867,0.41760583996074274,0.39303424797253683,6.6835777729866095,0.38402378000319004,0.358079785015434,7.0676015529897995,0.2511482720146887,0.22464634297648445,7.318749825004488,,,,,,,,,,,,,,,,,,,,,,,f,1,0.8948844560072757,f,1,2.248179262969643,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,j,B,congruent_right,La obra de teatro se presentó en el salón de conciertos,0,0,0,0,j,0,253,Los actores presentaron en un anfiteatro.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,74,74,52,,,,,,,,,,,,,,,,,,0.6325682090246119,0.6116792759858072,0.6325682090246119,0.5520309419953264,0.5235319250496104,1.1845991510199383,0.2172362839919515,0.19060718500986695,1.4018354350118898,0.26699694502167404,0.23874807200627401,1.6688323800335638,0.3181407389929518,0.2724000049638562,1.9869731190265156,0.3836832719971426,0.3511738830129616,2.370656391023658,0.4527808040147647,0.42639267997583374,2.823437195038423,0.3005587349762209,0.27470331999938935,3.123995930014644,0.3509846630040556,0.3243505820282735,3.4749805930186994,0.2837621869985014,0.25774426298448816,3.758742780017201,0.31794216303387657,0.2915495049674064,4.076684943051077,,,,,,,,,,,,,,,,,j,1,0.6693590019713156,f,0,3.385649300995283,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,
